Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Year,Category
Riley Dixon,NYG,26,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Ross Dwelley,SFO,24,te,16,6,,,,,,1,0,0,0,0,0.0,2,1,1,0,0,,2019,defense
Lac Edwards,NYJ,27,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Rhett Ellison,NYG,31,fb/te,10,7,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Troy Fumagalli,DEN,24,te,11,5,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Rico Gafford,OAK,23,,4,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Matt Gay,TAM,25,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Jamie Gillan,CLE,22,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Demetrius Harris,CLE,28,TE,15,6,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Deonte Harris*+,NOR,22,,14,1,,,,,,0,3,2,0,0,0.0,1,1,0,0,0,,2019,defense
Dwayne Harris,OAK,32,,3,0,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Johnny Hekker,LAR,29,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Hale Hentges,WAS,23,,11,4,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Brian Hill,ATL,24,,12,2,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2019,defense
Chris Hogan,CAR,32,/wr,7,1,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Mack Hollins,2TM,26,,16,3,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Cody Hollister,TEN,26,,5,0,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Dustin Hopkins,WAS,29,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Jesper Horsted,CHI,22,,6,1,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,,2019,defense
Alec Ingold,OAK,23,,16,4,,,,,,0,0,1,0,0,0.0,2,1,1,0,0,,2019,defense
Andy Isabella,ARI,23,,15,1,,,,,,,,,,,0.0,3,1,2,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Andy Janovich,DEN,26,/fb,7,3,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Blake Jarwin,DAL,25,te,16,7,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,,2019,defense
Greg Joseph,TEN,25,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Sam Koch,BAL,37,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Josh Lambo,JAX,29,,16,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2019,defense
Jonathan Ledbetter,MIA,22,,1,1,,,,,,,,,,,0.5,4,1,3,0,1,,2019,defense
Andy Lee,ARI,37,,15,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Brett Maher,DAL,30,,13,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Sam Martin,DET,29,p,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Hercules Mata'afa,MIN,24,,6,0,0,0,0,0,1,0,0,1,0,0,0.0,1,1,0,1,0,,2019,defense
Cassanova McKinzy,WAS,27,,3,0,,,,,,,,,,,1.0,1,1,0,0,1,,2019,defense
Brandon McManus,DEN,28,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Pat O'Donnell,CHI,28,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Gunner Olszewski,NWE,23,,8,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,,2019,defense
Michael Palardy,CAR,27,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Tim Patrick,DEN,26,,8,2,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Andre Patton,LAC,25,WR,13,5,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Elijhaa Penny,NYG,26,,16,1,,,,,,0,0,1,0,0,0.0,2,1,1,0,0,,2019,defense
Paul Perkins,DET,25,,4,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Harrison Phillips,BUF,23,,3,0,0,0,0,0,2,,,,,,0.5,3,1,2,0,1,,2019,defense
MyCole Pruitt,TEN,27,TE,16,10,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Frank Ragnow,DET,23,C,15,15,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2019,defense
Damion Ratley,CLE,24,,13,3,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Jason Sanders,MIA,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Jordan Scarlett,CAR,23,,9,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2019,defense
Da'Mari Scott,NYG,24,,5,2,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2019,defense
Adam Shaheen,CHI,25,,8,2,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,,2019,defense
Scott Simonson,NYG,27,/te,5,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Cam Sims,WAS,23,,7,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Tuzar Skipper,NYG,24,,6,0,,,,,,0,0,1,0,0,0.5,3,1,2,0,1,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Irv Smith Jr.,MIN,21,,16,7,,,,,,0,1,1,0,0,0.0,1,1,0,0,0,,2019,defense
Vyncint Smith,NYJ,23,,13,4,,,,,,0,1,1,-2,0,0.0,2,1,1,0,0,,2019,defense
Noah Spence,WAS,25,,7,0,,,,,,,,,,,1.0,3,1,2,0,2,,2019,defense
Jeremy Sprinkle,WAS,25,TE,16,13,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,,2019,defense
Darwin Thompson,KAN,22,,12,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Eric Tomlinson,3TM,27,,8,3,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Malik Turner,SEA,23,,15,3,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,,2019,defense
DeAndre Washington,OAK,26,,16,3,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Dwayne Washington,NOR,25,,16,0,,,,,,,,,,,0.0,3,1,2,0,0,,2019,defense
Jordan Wilkins,IND,25,,14,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
James Winchester,KAN,30,,16,0,,,,,,0,1,0,0,0,0.0,2,1,1,0,0,,2019,defense
Olamide Zaccheaus,ATL,22,,10,0,,,,,,0,0,1,0,1,0.0,2,1,1,0,0,,2019,defense
Josh Allen,BUF,23,QB,16,16,,,,,,0,14,4,-1,0,0.0,,,,,,,2019,defense
Kyle Allen,CAR,23,QB,13,12,,,,,,0,13,3,-4,0,0.0,,,,,,,2019,defense
Geronimo Allison,GNB,25,wr,16,6,,,,,,0,2,1,0,0,0.0,1,0,1,0,0,,2019,defense
Mark Andrews*,BAL,24,,15,4,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
JJ Arcega-Whiteside,PHI,23,wr,16,5,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Tavon Austin,DAL,29,,14,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Kalen Ballage,MIA,24,RB,12,6,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Matt Barkley,BUF,29,,2,0,,,,,,0,3,1,-5,0,0.0,,,,,,,2019,defense
Saquon Barkley,NYG,22,RB,13,13,,,,,,0,1,2,0,0,0.0,,,,,,,2019,defense
Kenjon Barner,ATL,30,,14,0,,,,,,0,4,3,0,0,0.0,,,,,,,2019,defense
Chad Beebe,MIN,25,,3,0,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
Giovani Bernard,CIN,28,,16,2,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
Jordan Berry,PIT,28,,16,0,,,,,,0,3,1,-19,0,0.0,,,,,,,2019,defense
David Blough,DET,24,qb,5,5,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Austin Blythe,LAR,27,RG,15,15,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Evan Boehm,MIA,26,c/rg,13,8,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Devontae Booker,DEN,27,,16,0,,,,,,0,0,1,0,0,0.0,1,0,1,0,0,,2019,defense
Garrett Bradbury,MIN,24,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Tom Brady,NWE,42,QB,16,16,,,,,,0,4,5,0,0,0.0,,,,,,,2019,defense
Jacoby Brissett,IND,27,QB,15,15,,,,,,0,7,1,-5,0,0.0,,,,,,,2019,defense
Jamon Brown,ATL,26,RG,10,9,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
John Brown,BUF,29,WR,15,15,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Pharaoh Brown,CLE,25,TE,9,6,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Shaq Calhoun,MIA,23,RG,10,7,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
A.J. Cann,JAX,28,RG,16,16,,,,,,0,1,1,-5,0,0.0,,,,,,,2019,defense
Derek Carr,OAK,28,QB,16,16,,,,,,0,7,5,-19,0,0.0,,,,,,,2019,defense
Chris Carson,SEA,25,RB,15,15,,,,,,0,7,1,0,0,0.0,,,,,,,2019,defense
Randall Cobb,DAL,29,wr,15,6,,,,,,1,2,1,0,0,0.0,,,,,,,2019,defense
Tarik Cohen,CHI,24,RB,16,11,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
Keelan Cole,JAX,26,,16,1,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Tevin Coleman,SFO,26,RB,14,11,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Dustin Colquitt,KAN,37,,16,0,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
James Conner,PIT,24,RB,10,10,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Dalvin Cook*,MIN,24,RB,14,14,,,,,,0,4,1,0,0,0.0,,,,,,,2019,defense
Jared Cook*,NOR,32,te,14,7,,,,,,0,0,1,2,0,0.0,,,,,,,2019,defense
Kirk Cousins*,MIN,31,QB,15,15,,,,,,0,10,4,-7,0,0.0,,,,,,,2019,defense
Jamison Crowder,NYJ,26,WR,16,12,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Andy Dalton,CIN,32,QB,13,13,,,,,,0,8,2,-8,0,0.0,,,,,,,2019,defense
Sam Darnold,NYJ,22,QB,13,13,,,,,,0,11,3,-16,0,0.0,,,,,,,2019,defense
Dion Dawkins,BUF,25,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
David DeCastro*,PIT,29,RG,16,16,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Greg Dortch,CAR,21,,2,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Jamil Douglas,TEN,27,rg,15,5,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Kenyan Drake,2TM,25,,14,10,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
David Edwards,LAR,22,rg,16,10,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Austin Ekeler,LAC,24,rb,16,8,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
Pat Elflein,MIN,25,LG,15,15,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Ezekiel Elliott*,DAL,24,RB,16,16,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Jake Elliott ,PHI,24,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Alex Erickson,CIN,27,wr,16,6,,,,,,0,4,1,0,0,0.0,,,,,,,2019,defense
Tyler Ervin,2TM,26,,10,0,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
Ka'imi Fairbairn,HOU,25,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Dan Feeney,LAC,25,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Matt Feiler,PIT,27,RT,16,16,,,,,,0,0,3,0,0,0.0,,,,,,,2019,defense
Jon Feliciano,BUF,27,RG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Ryan Finley,CIN,25,,3,3,,,,,,0,4,1,0,0,0.0,,,,,,,2019,defense
Ryan Fitzpatrick,MIA,37,QB,15,13,,,,,,0,9,5,-8,0,0.0,,,,,,,2019,defense
Joe Flacco,DEN,34,QB,8,8,,,,,,0,8,2,0,0,0.0,,,,,,,2019,defense
Ereck Flowers,WAS,25,G/LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
D.J. Fluker,SEA,28,RG,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Cody Ford,BUF,23,RT,16,15,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Ramon Foster,PIT,33,G/LG,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Leonard Fournette,JAX,24,RB,15,15,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Travis Frederick*,DAL,28,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Devonta Freeman,ATL,27,RB,14,14,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
Royce Freeman,DEN,23,,16,0,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Jimmy Garoppolo,SFO,28,QB,16,16,,,,,,0,10,3,-21,0,0.0,,,,,,,2019,defense
Graham Glasgow,DET,27,G/RG,15,15,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Mike Glennon,OAK,30,,2,0,,,,,,0,3,2,-3,0,0.0,,,,,,,2019,defense
Mark Glowinski,IND,27,RG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Melvin Gordon,LAC,26,RB,12,11,,,,,,0,4,1,0,0,0.0,,,,,,,2019,defense
Matt Haack,MIA,25,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Mecole Hardman*,KAN,21,wr,16,5,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
Dwayne Haskins,WAS,22,qb,9,7,,,,,,0,6,2,-21,0,0.0,,,,,,,2019,defense
Rob Havenstein,LAR,27,RT,9,9,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Hunter Henry,LAC,25,TE,12,12,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Josh Hill,NOR,29,TE,16,11,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Nyheim Hines,IND,23,,16,2,,,,,,0,1,0,0,0,0.0,1,0,1,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Devlin Hodges,PIT,23,qb,8,6,,,,,,0,5,3,0,0,0.0,,,,,,,2019,defense
J.P. Holtz,2TM,26,,15,7,,,,,,,,,,,0.0,2,0,2,0,0,,2019,defense
Tytus Howard,HOU,23,RT,8,8,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Joey Hunt,SEA,25,c,14,8,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Carlos Hyde,HOU,29,RB,16,14,,,,,,0,4,1,0,0,0.0,,,,,,,2019,defense
Germain Ifedi,SEA,25,RT/T,16,16,,,,,,0,1,2,-1,0,0.0,,,,,,,2019,defense
Mark Ingram*,BAL,30,RB,15,15,,,,,,0,2,2,0,0,0.0,,,,,,,2019,defense
Lamar Jackson*+,BAL,22,QB,15,15,,,,,,0,9,4,-3,0,0.0,,,,,,,2019,defense
Josh Jacobs,OAK,21,RB,13,13,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Richie James,SFO,24,,16,1,,,,,,0,1,0,-7,0,0.0,2,0,2,0,0,,2019,defense
Ryan Jensen,TAM,28,C,16,16,,,,,,0,0,4,0,0,0.0,,,,,,,2019,defense
Aaron Jones,GNB,25,RB,16,16,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
Daniel Jones,NYG,22,QB,13,12,,,,,,0,19,3,-15,0,0.0,,,,,,,2019,defense
T.J. Jones,NYG,27,,3,0,,,,,,0,3,3,0,0,0.0,,,,,,,2019,defense
Tevin Jones,PIT,27,,5,0,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Michael Jordan,CIN,21,LG,13,9,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Kyle Juszczyk*,SFO,28,FB,12,12,,,,,,0,0,1,14,0,0.0,,,,,,,2019,defense
Case Keenum,WAS,31,QB,10,8,,,,,,0,6,1,-2,0,0.0,,,,,,,2019,defense
Dennis Kelly,TEN,29,,15,4,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Lance Kendricks,LAC,31,/te,12,1,,,,,,1,0,0,0,0,0.0,,,,,,,2019,defense
George Kittle*+,SFO,26,TE,14,14,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Younghoe Koo,ATL,25,,8,0,,,,,,0,0,1,3,0,0.0,,,,,,,2019,defense
Jake Kumerow,GNB,27,,14,4,,,,,,,,,,,0.0,2,0,2,0,0,,2019,defense
Cody Latimer,NYG,27,WR,15,10,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Ronald Leary,DEN,30,G/RG,12,12,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Dion Lewis,TEN,29,/rb,16,1,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Brandon Linder,JAX,27,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Phillip Lindsay,DEN,25,RB,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Marlon Mack,IND,23,RB,14,12,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Patrick Mahomes*,KAN,24,QB,14,14,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Marcus Mariota,TEN,26,qb,7,6,,,,,,0,3,2,0,0,0.0,,,,,,,2019,defense
Alexander Mattison,MIN,21,,13,0,,,,,,0,1,2,0,0,0.0,,,,,,,2019,defense
Baker Mayfield,CLE,24,QB,16,16,,,,,,0,6,4,-20,0,0.0,,,,,,,2019,defense
Ray-Ray McCloud,CAR,23,,6,0,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
Colt McCoy,WAS,33,/qb,1,1,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
LeSean McCoy,KAN,31,RB,13,9,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
Kaleb McGary,ATL,24,RT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Stacy McGee,CAR,29,,4,0,,,,,,,,,,,0.5,2,0,2,0,1,,2019,defense
Terry McLaurin,WAS,24,WR,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Sony Michel,NWE,24,RB,16,14,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
Kolton Miller,OAK,24,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Gardner Minshew II,JAX,23,QB,14,12,,,,,,0,12,1,0,0,0.0,,,,,,,2019,defense
Joe Mixon,CIN,23,RB,16,15,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
D.J. Moore,CAR,22,WR,15,15,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
Jason Moore,LAC,24,,10,0,,,,,,,,,,,0.0,2,0,2,0,0,,2019,defense
Matt Moore,KAN,35,,6,2,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
Kyler Murray,ARI,22,QB,16,16,,,,,,0,5,3,-15,0,0.0,,,,,,,2019,defense
Brian O'Neill,MIN,24,RT,15,15,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Adrian Peterson,WAS,34,RB,15,15,,,,,,0,3,3,0,0,0.0,,,,,,,2019,defense
Bradley Pinion,TAM,25,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Bilal Powell,NYJ,31,/rb,13,1,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Dak Prescott,DAL,26,QB,16,16,,,,,,0,6,2,-5,0,0.0,,,,,,,2019,defense
Jalen Richard,OAK,26,,16,0,,,,,,0,2,2,0,0,0.0,,,,,,,2019,defense
Andre Roberts*,BUF,31,,13,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Cam Robinson,JAX,24,LT,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Greg Robinson,CLE,27,LT/T,15,14,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Ben Roethlisberger,PIT,37,,2,2,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Chester Rogers,IND,25,wr,12,6,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
Chase Roullier,WAS,26,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Matt Ryan,ATL,34,QB,15,15,,,,,,0,9,2,0,0,0.0,,,,,,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Rodger Saffold,TEN,31,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Curtis Samuel,CAR,23,WR,16,15,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Deebo Samuel,SFO,23,WR,15,11,,,,,,0,2,1,0,0,0.0,,,,,,,2019,defense
Mohamed Sanu,2TM,30,,15,12,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Max Scharping,HOU,23,LG,16,14,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Michael Schofield,LAC,29,G/RG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Boston Scott,PHI,24,,11,2,,,,,,0,4,1,0,0,0.0,,,,,,,2019,defense
Trenton Scott,LAC,25,LT,16,9,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Isaac Seumalo,PHI,26,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Coleman Shelton,LAR,24,,11,0,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Marcus Sherels,2TM,32,,8,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Devin Singletary,BUF,22,RB,12,8,,,,,,0,4,1,0,0,0.0,,,,,,,2019,defense
Joey Slye,CAR,23,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Kaden Smith,NYG,22,te,9,6,,,,,,0,2,2,0,0,0.0,,,,,,,2019,defense
Tyron Smith*,DAL,29,LT,13,13,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
JuJu Smith-Schuster,PIT,23,WR,12,12,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Nate Solder,NYG,31,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Quinton Spain,BUF,28,LG,16,16,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Diontae Spencer,DEN,27,,16,2,,,,,,0,3,1,0,0,0.0,,,,,,,2019,defense
Matthew Stafford,DET,31,QB,8,8,,,,,,0,5,1,-10,0,0.0,,,,,,,2019,defense
Ryan Succop,TEN,33,k,6,0,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Courtland Sutton*,DEN,24,WR,16,14,,,,,,0,2,1,2,0,0.0,,,,,,,2019,defense
Ryan Switzer,PIT,25,,9,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Ryan Tannehill*,TEN,31,QB,12,10,,,,,,0,5,1,-1,0,0.0,,,,,,,2019,defense
Mitchell Trubisky,CHI,25,QB,15,15,,,,,,0,5,3,-10,0,0.0,,,,,,,2019,defense
C.J. Uzomah,CIN,26,TE,16,16,,,,,,,,,,,0.0,1,0,1,0,0,,2019,defense
Halapoulivaati Vaitai,PHI,26,/t,16,3,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Greg Van Roten,CAR,29,G/LG,11,11,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Alejandro Villanueva,PIT,31,LT,16,16,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Colby Wadman,DEN,24,,16,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Spencer Ware,KAN,28,,3,1,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Deshaun Watson*,HOU,24,QB,15,15,,,,,,0,10,5,-3,0,0.0,,,,,,,2019,defense
Nsimba Webster,LAR,23,,5,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Carson Wentz,PHI,27,QB,16,16,,,,,,0,16,9,-26,0,0.0,,,,,,,2019,defense
Dede Westbrook,JAX,26,WR,15,11,,,,,,0,1,2,0,0,0.0,,,,,,,2019,defense
Elijah Wilkinson,DEN,24,RT,15,12,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Damien Williams,KAN,27,rb,11,6,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Darrel Williams,KAN,24,,12,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
Daryl Williams,CAR,27,lg/T,16,12,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Bobo Wilson,TAM,24,,6,1,,,,,,0,3,2,0,0,0.0,,,,,,,2019,defense
Russell Wilson*,SEA,31,QB,16,16,,,,,,0,8,2,-11,0,0.0,,,,,,,2019,defense
Jameis Winston,TAM,25,QB,16,16,,,,,,0,12,3,-14,0,0.0,,,,,,,2019,defense
Marshal Yanda*,BAL,35,G/RG,15,15,,,,,,0,0,1,0,0,0.0,,,,,,,2019,defense
Kevin Zeitler,NYG,29,RG,15,15,,,,,,0,0,2,0,0,0.0,,,,,,,2019,defense
Brandon Zylstra,CAR,26,,8,0,,,,,,0,1,1,0,0,0.0,,,,,,,2019,defense
