Player ID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,BFW
scutm001,1391.0,4887.0,683.0,1355.0,269.0,21.0,77.0,509.0,474.0,7.0,570.0,22.0,58.0,45.0,0.0,63.0,117.0,55.0,22.0,0.277,0.341,0.388,3.4
seabs001,60.0,106.0,11.0,23.0,5.0,0.0,1.0,10.0,8.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.217,0.27,0.292,-0.5
seagc001,541.0,2066.0,340.0,610.0,142.0,9.0,88.0,307.0,207.0,15.0,435.0,16.0,0.0,12.0,0.0,16.0,46.0,11.0,5.0,0.295,0.362,0.5,8.3
seagk001,1321.0,4958.0,632.0,1267.0,280.0,13.0,207.0,706.0,474.0,33.0,959.0,59.0,5.0,38.0,0.0,36.0,100.0,52.0,26.0,0.256,0.326,0.443,20.3
seart001,40.0,85.0,11.0,22.0,5.0,0.0,2.0,11.0,7.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.259,0.319,0.388,-0.3
see-l001,26.0,43.0,1.0,8.0,2.0,0.0,0.0,2.0,3.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.186,0.239,0.233,-0.4
sefck001,425.0,771.0,92.0,212.0,36.0,10.0,6.0,56.0,80.0,3.0,102.0,13.0,15.0,5.0,0.0,18.0,19.0,21.0,10.0,0.275,0.351,0.371,-1.9
seger001,53.0,93.0,12.0,21.0,4.0,1.0,2.0,13.0,6.0,0.0,29.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.226,0.282,0.355,-0.6
segrk101,20.0,32.0,4.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,0.243,0.125,-0.4
segud001,1456.0,4847.0,683.0,1412.0,284.0,16.0,139.0,684.0,524.0,56.0,687.0,14.0,19.0,45.0,2.0,59.0,131.0,17.0,19.0,0.291,0.359,0.443,1.0
seguf001,178.0,366.0,42.0,91.0,23.0,0.0,17.0,40.0,20.0,2.0,114.0,11.0,0.0,5.0,0.0,4.0,11.0,0.0,1.0,0.249,0.303,0.451,-1.3
seguj002,1099.0,4327.0,591.0,1232.0,196.0,42.0,83.0,401.0,237.0,20.0,641.0,47.0,26.0,19.0,1.0,67.0,99.0,183.0,62.0,0.285,0.327,0.407,7.5
seitk001,1439.0,5278.0,739.0,1557.0,285.0,35.0,74.0,613.0,669.0,31.0,617.0,35.0,39.0,41.0,0.0,76.0,133.0,80.0,49.0,0.295,0.375,0.404,9.1
selbb001,198.0,431.0,45.0,96.0,20.0,3.0,11.0,48.0,33.0,4.0,71.0,2.0,3.0,4.0,0.0,8.0,9.0,1.0,2.0,0.223,0.279,0.36,-3.0
sellj002,99.0,252.0,33.0,50.0,13.0,1.0,3.0,17.0,25.0,1.0,59.0,4.0,5.0,1.0,0.0,1.0,4.0,1.0,1.0,0.198,0.28,0.294,-1.4
selss001,32.0,60.0,9.0,17.0,3.0,0.0,2.0,7.0,2.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.283,0.306,0.433,0.2
sembm101,12.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.375,0.286,0.0
semia101,1304.0,3921.0,495.0,953.0,139.0,26.0,164.0,556.0,582.0,67.0,780.0,40.0,27.0,1.0,2.0,83.0,118.0,23.0,22.0,0.243,0.347,0.417,11.3
semim001,858.0,3266.0,467.0,830.0,170.0,22.0,115.0,380.0,326.0,5.0,731.0,7.0,7.0,14.0,0.0,46.0,64.0,66.0,24.0,0.254,0.322,0.425,10.8
senzn001,127.0,445.0,63.0,109.0,26.0,4.0,14.0,50.0,36.0,0.0,116.0,3.0,0.0,2.0,6.0,13.0,8.0,16.0,6.0,0.245,0.305,0.416,-1.1
sereb101,408.0,1239.0,154.0,311.0,57.0,16.0,48.0,198.0,177.0,8.0,235.0,7.0,7.0,1.0,0.0,22.0,36.0,2.0,5.0,0.251,0.348,0.439,-0.7
sernp101,95.0,263.0,26.0,62.0,5.0,0.0,7.0,17.0,7.0,0.0,24.0,3.0,4.0,1.0,0.0,6.0,4.0,2.0,8.0,0.236,0.263,0.335,-1.7
servs002,820.0,2493.0,243.0,611.0,130.0,2.0,63.0,319.0,183.0,31.0,407.0,46.0,35.0,21.0,0.0,43.0,73.0,3.0,6.0,0.245,0.306,0.375,-3.6
sevep001,249.0,716.0,75.0,163.0,31.0,1.0,22.0,87.0,70.0,5.0,174.0,10.0,2.0,3.0,0.0,9.0,11.0,5.0,1.0,0.228,0.304,0.366,-0.5
sever101,93.0,270.0,26.0,69.0,11.0,3.0,1.0,23.0,19.0,2.0,38.0,1.0,3.0,0.0,0.0,11.0,5.0,0.0,0.0,0.256,0.307,0.33,0.2
sexsr001,1367.0,4928.0,748.0,1286.0,260.0,17.0,306.0,943.0,588.0,31.0,1313.0,52.0,0.0,36.0,0.0,58.0,144.0,14.0,13.0,0.261,0.344,0.507,10.6
sextc001,70.0,159.0,18.0,35.0,4.0,1.0,1.0,17.0,24.0,2.0,22.0,2.0,2.0,1.0,0.0,3.0,7.0,8.0,4.0,0.22,0.328,0.277,-1.4
sextj101,236.0,372.0,53.0,81.0,9.0,3.0,5.0,24.0,32.0,2.0,71.0,1.0,4.0,3.0,0.0,3.0,1.0,36.0,6.0,0.218,0.279,0.298,-2.1
shafr001,51.0,122.0,16.0,26.0,9.0,0.0,5.0,10.0,15.0,0.0,50.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.213,0.31,0.41,-0.2
shama101,665.0,1686.0,194.0,426.0,60.0,15.0,68.0,233.0,188.0,29.0,254.0,15.0,9.0,15.0,0.0,20.0,34.0,5.0,7.0,0.253,0.33,0.427,0.2
shanb101,131.0,381.0,31.0,98.0,13.0,4.0,2.0,29.0,28.0,7.0,37.0,0.0,3.0,1.0,0.0,4.0,11.0,0.0,0.0,0.257,0.307,0.328,-2.7
shanm101,882.0,2780.0,313.0,710.0,116.0,23.0,68.0,367.0,224.0,24.0,525.0,10.0,22.0,20.0,0.0,48.0,62.0,19.0,17.0,0.255,0.311,0.387,-9.1
shanw101,65.0,118.0,7.0,31.0,5.0,0.0,0.0,6.0,3.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.293,0.305,-0.7
sharb102,398.0,1104.0,122.0,281.0,52.0,8.0,9.0,95.0,75.0,6.0,109.0,7.0,25.0,10.0,0.0,17.0,23.0,3.0,12.0,0.255,0.304,0.341,-1.9
shard101,242.0,467.0,46.0,102.0,20.0,0.0,13.0,46.0,50.0,0.0,95.0,0.0,7.0,2.0,0.0,12.0,14.0,6.0,6.0,0.218,0.293,0.345,-1.9
sharm001,557.0,1203.0,149.0,337.0,61.0,5.0,10.0,123.0,139.0,9.0,154.0,5.0,27.0,9.0,0.0,21.0,23.0,22.0,14.0,0.28,0.355,0.364,3.5
shavj002,79.0,160.0,20.0,46.0,9.0,0.0,1.0,21.0,8.0,0.0,35.0,2.0,6.0,2.0,0.0,4.0,0.0,3.0,5.0,0.288,0.326,0.363,-0.5
shawc001,38.0,72.0,2.0,11.0,2.0,0.0,1.0,7.0,9.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.153,0.244,0.222,-0.9
shawt001,642.0,2135.0,290.0,519.0,116.0,3.0,105.0,327.0,251.0,20.0,575.0,17.0,2.0,16.0,0.0,19.0,47.0,20.0,4.0,0.243,0.325,0.448,2.3
shead001,389.0,946.0,87.0,219.0,38.0,5.0,13.0,110.0,60.0,2.0,122.0,5.0,12.0,9.0,0.0,6.0,44.0,6.0,8.0,0.232,0.278,0.323,-4.4
shear001,169.0,545.0,75.0,146.0,26.0,1.0,19.0,94.0,46.0,1.0,150.0,6.0,0.0,1.0,0.0,6.0,17.0,2.0,1.0,0.268,0.331,0.424,-2.0
sheea001,356.0,960.0,118.0,207.0,38.0,3.0,19.0,113.0,76.0,3.0,275.0,2.0,23.0,12.0,0.0,18.0,15.0,16.0,7.0,0.216,0.271,0.321,-6.6
sheel001,748.0,2284.0,273.0,607.0,98.0,5.0,94.0,339.0,175.0,22.0,351.0,19.0,2.0,21.0,1.0,39.0,77.0,6.0,12.0,0.266,0.321,0.437,-1.1
shefg001,2576.0,9217.0,1636.0,2689.0,467.0,27.0,509.0,1676.0,1475.0,130.0,1171.0,135.0,9.0,111.0,0.0,121.0,235.0,253.0,104.0,0.292,0.393,0.514,44.4
shelb101,94.0,262.0,30.0,67.0,8.0,5.0,0.0,17.0,23.0,0.0,25.0,2.0,9.0,3.0,0.0,3.0,5.0,0.0,4.0,0.256,0.317,0.324,-0.8
shelc001,299.0,930.0,132.0,254.0,46.0,7.0,37.0,124.0,96.0,1.0,252.0,9.0,3.0,6.0,0.0,5.0,26.0,2.0,2.0,0.273,0.345,0.457,-0.6
shelj001,1036.0,3090.0,389.0,739.0,128.0,24.0,70.0,313.0,182.0,15.0,671.0,4.0,32.0,18.0,0.0,38.0,51.0,98.0,40.0,0.239,0.281,0.364,-11.2
shels001,141.0,285.0,34.0,67.0,16.0,0.0,8.0,33.0,15.0,0.0,84.0,2.0,4.0,4.0,0.0,2.0,5.0,1.0,1.0,0.235,0.275,0.375,-0.9
shepj102,278.0,751.0,72.0,195.0,29.0,6.0,12.0,75.0,84.0,8.0,97.0,0.0,18.0,7.0,0.0,9.0,26.0,2.0,1.0,0.26,0.331,0.362,-1.2
shepr001,115.0,108.0,23.0,18.0,6.0,0.0,2.0,5.0,5.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.167,0.204,0.278,-1.5
sherd101,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,-0.2
shern102,194.0,497.0,45.0,107.0,9.0,1.0,18.0,69.0,37.0,6.0,102.0,8.0,2.0,2.0,0.0,9.0,18.0,1.0,0.0,0.215,0.279,0.346,-1.7
sherp001,876.0,2419.0,319.0,611.0,91.0,21.0,51.0,257.0,236.0,19.0,501.0,6.0,25.0,14.0,2.0,33.0,38.0,86.0,35.0,0.253,0.319,0.371,-5.3
shetb101,60.0,112.0,12.0,23.0,2.0,1.0,1.0,7.0,5.0,1.0,16.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.205,0.237,0.268,-1.4
shiet001,22.0,34.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.176,0.222,0.206,-0.2
shinr001,68.0,81.0,0.0,15.0,1.0,0.0,0.0,5.0,5.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.185,0.239,0.198,-1.0
shint001,303.0,876.0,98.0,215.0,41.0,4.0,20.0,100.0,55.0,6.0,128.0,14.0,9.0,6.0,0.0,18.0,13.0,9.0,6.0,0.245,0.299,0.37,-0.1
shipc001,582.0,1345.0,155.0,364.0,63.0,6.0,20.0,138.0,47.0,7.0,191.0,17.0,15.0,9.0,0.0,26.0,29.0,33.0,17.0,0.271,0.302,0.371,-4.3
shirb101,75.0,162.0,15.0,33.0,4.0,1.0,0.0,11.0,14.0,3.0,28.0,0.0,3.0,0.0,0.0,4.0,9.0,0.0,1.0,0.204,0.267,0.241,-1.1
shocc101,51.0,142.0,9.0,28.0,2.0,0.0,3.0,19.0,11.0,0.0,24.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.197,0.255,0.275,-1.2
shoec101,28.0,89.0,12.0,23.0,4.0,2.0,0.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.258,0.275,0.348,-0.9
shopk001,572.0,1616.0,208.0,361.0,92.0,2.0,70.0,216.0,155.0,7.0,624.0,57.0,19.0,8.0,0.0,16.0,28.0,1.0,0.0,0.223,0.312,0.413,-0.2
shopt101,253.0,309.0,40.0,62.0,7.0,1.0,3.0,20.0,26.0,3.0,51.0,0.0,5.0,1.0,0.0,4.0,5.0,11.0,5.0,0.201,0.262,0.259,-2.1
shubg101,355.0,814.0,106.0,211.0,45.0,4.0,24.0,125.0,120.0,13.0,122.0,6.0,6.0,2.0,1.0,7.0,19.0,5.0,6.0,0.259,0.358,0.413,-1.3
shucj001,461.0,1172.0,137.0,285.0,39.0,10.0,8.0,86.0,87.0,3.0,142.0,5.0,15.0,10.0,0.0,18.0,22.0,25.0,15.0,0.243,0.296,0.314,-5.6
shumt001,854.0,1969.0,295.0,497.0,109.0,26.0,49.0,223.0,166.0,5.0,369.0,24.0,32.0,22.0,1.0,26.0,33.0,85.0,29.0,0.252,0.315,0.409,-6.0
siddj001,73.0,142.0,7.0,24.0,5.0,0.0,1.0,11.0,13.0,1.0,41.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.169,0.244,0.225,-1.3
siebn101,1406.0,4481.0,662.0,1217.0,206.0,38.0,132.0,636.0,708.0,47.0,748.0,10.0,20.0,48.0,0.0,62.0,64.0,18.0,25.0,0.272,0.369,0.423,6.1
sierm001,207.0,469.0,51.0,110.0,27.0,3.0,9.0,41.0,32.0,1.0,136.0,4.0,0.0,4.0,0.0,5.0,6.0,6.0,2.0,0.235,0.287,0.362,-2.2
sierm002,110.0,291.0,33.0,72.0,7.0,2.0,0.0,20.0,17.0,1.0,69.0,1.0,5.0,1.0,0.0,8.0,0.0,12.0,8.0,0.247,0.29,0.285,-1.5
sierr001,2186.0,8044.0,1084.0,2152.0,428.0,59.0,306.0,1322.0,610.0,102.0,1239.0,7.0,1.0,120.0,0.0,90.0,193.0,142.0,52.0,0.268,0.315,0.45,-7.2
sievr101,1887.0,6387.0,945.0,1703.0,292.0,42.0,318.0,1147.0,841.0,66.0,920.0,51.0,15.0,55.0,0.0,95.0,164.0,14.0,19.0,0.267,0.354,0.475,13.2
silva101,14.0,7.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.143,0.143,0.143,-0.1
silvc101,227.0,482.0,34.0,136.0,15.0,2.0,1.0,52.0,53.0,2.0,32.0,2.0,4.0,0.0,0.0,7.0,17.0,2.0,6.0,0.282,0.356,0.328,-0.1
silvd001,181.0,336.0,42.0,68.0,12.0,3.0,6.0,36.0,56.0,6.0,96.0,1.0,4.0,4.0,0.0,2.0,12.0,4.0,2.0,0.202,0.315,0.31,-1.8
silvt101,31.0,30.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.156,0.1,-0.7
simma001,1060.0,3954.0,456.0,1064.0,188.0,23.0,67.0,406.0,265.0,15.0,386.0,23.0,10.0,28.0,0.0,62.0,144.0,67.0,24.0,0.269,0.317,0.379,15.4
simmb001,119.0,252.0,26.0,55.0,8.0,3.0,8.0,31.0,17.0,0.0,58.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,0.218,0.269,0.369,-1.3
simmm001,330.0,660.0,92.0,163.0,33.0,1.0,36.0,121.0,69.0,1.0,175.0,8.0,0.0,7.0,0.0,3.0,15.0,4.0,4.0,0.247,0.323,0.464,-1.1
simmn001,100.0,330.0,38.0,86.0,14.0,1.0,11.0,40.0,31.0,6.0,54.0,0.0,0.0,6.0,0.0,7.0,9.0,2.0,1.0,0.261,0.319,0.409,-0.4
simmt001,2456.0,8680.0,1074.0,2472.0,483.0,47.0,248.0,1389.0,855.0,188.0,694.0,39.0,11.0,100.0,0.0,137.0,287.0,21.0,33.0,0.285,0.348,0.437,21.7
simor001,537.0,1609.0,172.0,455.0,71.0,3.0,49.0,237.0,82.0,20.0,148.0,12.0,1.0,13.0,0.0,21.0,48.0,2.0,4.0,0.283,0.32,0.422,-5.4
simpd102,288.0,518.0,94.0,107.0,19.0,2.0,15.0,56.0,64.0,5.0,174.0,6.0,3.0,4.0,0.0,14.0,8.0,10.0,10.0,0.207,0.299,0.338,-3.9
simph101,888.0,2829.0,343.0,752.0,101.0,41.0,73.0,381.0,271.0,32.0,429.0,10.0,16.0,11.0,0.0,37.0,69.0,17.0,18.0,0.266,0.331,0.408,-6.8
simpj101,607.0,1397.0,166.0,338.0,54.0,12.0,9.0,124.0,90.0,10.0,190.0,7.0,28.0,9.0,0.0,19.0,17.0,45.0,27.0,0.242,0.289,0.317,-6.9
simsd101,843.0,2422.0,263.0,580.0,80.0,6.0,100.0,310.0,338.0,34.0,483.0,35.0,6.0,9.0,0.0,25.0,45.0,6.0,16.0,0.239,0.34,0.401,6.2
sinam001,140.0,252.0,20.0,48.0,6.0,1.0,1.0,21.0,17.0,1.0,35.0,1.0,5.0,1.0,0.0,6.0,11.0,2.0,1.0,0.19,0.244,0.234,-1.7
singc001,704.0,2230.0,326.0,609.0,133.0,23.0,45.0,276.0,130.0,9.0,343.0,9.0,39.0,25.0,6.0,34.0,32.0,81.0,27.0,0.273,0.312,0.414,-3.4
singd001,33.0,87.0,5.0,11.0,1.0,0.0,0.0,3.0,5.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.126,0.183,0.138,-1.4
singj001,114.0,357.0,48.0,61.0,15.0,0.0,14.0,50.0,60.0,1.0,151.0,1.0,0.0,2.0,0.0,3.0,4.0,3.0,3.0,0.171,0.29,0.331,-2.1
singk001,2082.0,7189.0,985.0,2029.0,317.0,25.0,246.0,1065.0,1263.0,125.0,1246.0,17.0,29.0,60.0,1.0,101.0,248.0,21.0,36.0,0.282,0.388,0.436,19.8
siscc001,168.0,443.0,56.0,91.0,21.0,0.0,16.0,50.0,55.0,0.0,175.0,27.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.205,0.33,0.361,-1.7
sists101,1016.0,2999.0,401.0,732.0,121.0,19.0,27.0,260.0,283.0,14.0,440.0,16.0,70.0,0.0,0.0,80.0,62.0,30.0,25.0,0.244,0.313,0.324,-12.7
sizeg001,1101.0,4147.0,660.0,1098.0,252.0,47.0,150.0,518.0,483.0,34.0,952.0,67.0,8.0,19.0,0.0,42.0,49.0,143.0,47.0,0.265,0.349,0.457,5.2
sizes001,166.0,533.0,72.0,128.0,32.0,1.0,14.0,74.0,68.0,0.0,162.0,2.0,9.0,2.0,0.0,6.0,12.0,5.0,3.0,0.24,0.327,0.383,-2.4
sizet101,1411.0,5011.0,577.0,1311.0,188.0,21.0,23.0,430.0,469.0,60.0,350.0,20.0,110.0,38.0,0.0,112.0,138.0,59.0,46.0,0.262,0.325,0.321,3.4
skagd101,205.0,510.0,44.0,123.0,18.0,2.0,3.0,49.0,51.0,1.0,76.0,0.0,14.0,3.0,0.0,4.0,12.0,0.0,1.0,0.241,0.309,0.302,-2.6
skinb101,1381.0,4318.0,642.0,1198.0,197.0,58.0,103.0,531.0,485.0,53.0,646.0,17.0,33.0,20.0,0.0,83.0,81.0,67.0,36.0,0.277,0.351,0.421,-2.4
skinj001,564.0,1441.0,119.0,329.0,62.0,3.0,17.0,136.0,80.0,1.0,387.0,4.0,18.0,8.0,0.0,19.0,40.0,3.0,7.0,0.228,0.269,0.311,-9.2
skizl101,239.0,725.0,80.0,196.0,27.0,4.0,30.0,86.0,50.0,3.0,37.0,2.0,5.0,6.0,0.0,16.0,24.0,8.0,3.0,0.27,0.317,0.443,-0.6
skolm001,31.0,83.0,9.0,18.0,2.0,0.0,1.0,7.0,9.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.217,0.29,0.277,-0.7
skowb101,1658.0,5547.0,682.0,1566.0,243.0,53.0,211.0,888.0,383.0,48.0,870.0,54.0,17.0,45.0,0.0,109.0,192.0,16.0,18.0,0.282,0.332,0.459,5.4
skubb101,16.0,28.0,2.0,7.0,1.0,1.0,0.0,9.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.344,0.357,0.0
slata001,207.0,569.0,74.0,147.0,20.0,6.0,14.0,67.0,66.0,3.0,179.0,11.0,1.0,1.0,0.0,7.0,11.0,16.0,1.0,0.258,0.346,0.388,0.2
slaud001,1327.0,4063.0,415.0,1151.0,235.0,28.0,77.0,476.0,311.0,28.0,559.0,42.0,48.0,38.0,1.0,51.0,115.0,18.0,15.0,0.283,0.338,0.412,3.9
slaue101,2380.0,7946.0,1247.0,2383.0,413.0,148.0,169.0,1304.0,1018.0,108.0,538.0,37.0,73.0,10.0,0.0,172.0,139.0,71.0,60.0,0.3,0.382,0.453,14.8
sledt001,291.0,705.0,81.0,174.0,32.0,7.0,25.0,100.0,82.0,7.0,151.0,4.0,7.0,5.0,0.0,8.0,13.0,6.0,6.0,0.247,0.327,0.418,-1.0
slocr101,80.0,113.0,15.0,17.0,3.0,2.0,2.0,16.0,8.0,1.0,37.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.15,0.218,0.265,-0.5
smalj101,108.0,141.0,22.0,38.0,6.0,2.0,0.0,10.0,10.0,0.0,22.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.27,0.318,0.34,-0.9
smalr101,872.0,2644.0,277.0,601.0,103.0,33.0,61.0,305.0,257.0,25.0,541.0,18.0,26.0,3.0,0.0,40.0,66.0,4.0,6.0,0.227,0.3,0.36,-7.1
smitb002,9.0,18.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.2,0.111,-0.2
smitr003,258.0,826.0,88.0,192.0,29.0,4.0,21.0,107.0,70.0,1.0,268.0,8.0,4.0,6.0,0.0,5.0,24.0,11.0,9.0,0.232,0.297,0.354,-2.4
smitb104,476.0,962.0,101.0,234.0,35.0,5.0,13.0,96.0,55.0,6.0,154.0,3.0,7.0,7.0,0.0,13.0,25.0,5.0,9.0,0.243,0.284,0.331,-4.8
smitb105,59.0,112.0,9.0,26.0,4.0,1.0,2.0,9.0,11.0,1.0,17.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.232,0.317,0.339,-0.6
smitc101,31.0,76.0,13.0,22.0,6.0,1.0,1.0,11.0,7.0,1.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.289,0.36,0.434,0.0
smitc105,771.0,2484.0,228.0,594.0,83.0,18.0,69.0,281.0,130.0,19.0,565.0,14.0,38.0,20.0,0.0,53.0,60.0,7.0,12.0,0.239,0.279,0.37,-6.1
smitd007,169.0,512.0,66.0,127.0,29.0,3.0,17.0,68.0,41.0,1.0,124.0,8.0,1.0,6.0,0.0,7.0,10.0,7.0,1.0,0.248,0.31,0.416,-0.9
smitd008,244.0,664.0,93.0,171.0,48.0,2.0,35.0,104.0,51.0,0.0,185.0,9.0,0.0,4.0,0.0,3.0,14.0,1.0,2.0,0.258,0.317,0.494,-0.3
smitd104,76.0,142.0,18.0,31.0,6.0,2.0,0.0,7.0,6.0,2.0,42.0,2.0,1.0,0.0,0.0,1.0,2.0,9.0,4.0,0.218,0.26,0.289,-1.4
smitj001,278.0,576.0,65.0,122.0,15.0,10.0,17.0,60.0,23.0,1.0,181.0,5.0,12.0,2.0,0.0,9.0,4.0,9.0,4.0,0.212,0.248,0.361,-2.5
smitk101,53.0,111.0,17.0,23.0,5.0,0.0,2.0,8.0,6.0,1.0,10.0,2.0,5.0,0.0,0.0,3.0,2.0,2.0,1.0,0.207,0.261,0.306,-0.7
smitk002,230.0,685.0,70.0,186.0,38.0,0.0,13.0,79.0,40.0,0.0,118.0,12.0,2.0,5.0,2.0,7.0,24.0,3.0,0.0,0.272,0.321,0.384,-2.0
smitk102,83.0,56.0,8.0,15.0,2.0,0.0,1.0,5.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.268,0.349,0.357,0.0
smitl002,1613.0,5170.0,909.0,1488.0,273.0,58.0,98.0,533.0,623.0,19.0,849.0,92.0,21.0,46.0,0.0,84.0,69.0,370.0,140.0,0.288,0.371,0.42,12.2
smitm007,442.0,1480.0,198.0,378.0,63.0,27.0,13.0,114.0,134.0,0.0,362.0,21.0,14.0,5.0,0.0,24.0,24.0,120.0,34.0,0.255,0.325,0.361,-2.6
smito001,2573.0,9396.0,1257.0,2460.0,402.0,69.0,28.0,793.0,1072.0,79.0,589.0,33.0,214.0,63.0,0.0,162.0,167.0,580.0,148.0,0.262,0.337,0.328,44.7
smitp104,223.0,562.0,54.0,152.0,16.0,7.0,7.0,56.0,42.0,2.0,44.0,4.0,15.0,0.0,0.0,9.0,13.0,3.0,2.0,0.27,0.326,0.361,-2.4
smitr101,1987.0,7033.0,1123.0,2020.0,363.0,57.0,314.0,1092.0,890.0,115.0,1030.0,33.0,8.0,86.0,0.0,86.0,150.0,137.0,86.0,0.287,0.366,0.489,31.5
smitr102,83.0,215.0,16.0,47.0,6.0,1.0,1.0,10.0,11.0,0.0,18.0,1.0,3.0,1.0,0.0,5.0,4.0,1.0,0.0,0.219,0.259,0.27,-0.4
smits002,1249.0,3582.0,525.0,934.0,224.0,31.0,126.0,458.0,431.0,33.0,797.0,38.0,2.0,30.0,1.0,32.0,75.0,22.0,7.0,0.261,0.344,0.446,4.1
smitt102,121.0,271.0,28.0,63.0,7.0,2.0,4.0,21.0,11.0,3.0,24.0,1.0,1.0,2.0,0.0,4.0,5.0,9.0,1.0,0.232,0.263,0.317,-1.1
smitw003,91.0,284.0,53.0,76.0,18.0,0.0,23.0,67.0,38.0,2.0,74.0,7.0,0.0,4.0,0.0,2.0,5.0,2.0,0.0,0.268,0.363,0.574,2.9
smoaj001,1286.0,4153.0,505.0,951.0,196.0,2.0,196.0,570.0,552.0,20.0,1122.0,25.0,0.0,20.0,0.0,36.0,110.0,3.0,3.0,0.229,0.322,0.419,-11.2
smolj002,235.0,608.0,67.0,143.0,20.0,5.0,16.0,67.0,43.0,0.0,123.0,15.0,1.0,6.0,0.0,7.0,19.0,3.0,3.0,0.235,0.299,0.363,-1.8
sneae001,18.0,13.0,4.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.308,0.357,0.538,0.0
snelc001,93.0,225.0,31.0,55.0,10.0,2.0,7.0,20.0,34.0,1.0,59.0,7.0,6.0,1.0,0.0,4.0,3.0,2.0,4.0,0.244,0.36,0.4,-0.3
snidd101,2143.0,7161.0,1259.0,2116.0,358.0,85.0,407.0,1333.0,971.0,154.0,1237.0,21.0,52.0,32.0,0.0,137.0,166.0,99.0,73.0,0.295,0.38,0.54,21.7
snidt001,630.0,1783.0,214.0,435.0,100.0,7.0,54.0,212.0,167.0,11.0,492.0,9.0,4.0,8.0,0.0,23.0,29.0,22.0,11.0,0.244,0.311,0.399,-3.7
snidv001,19.0,35.0,5.0,7.0,1.0,0.0,1.0,6.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.194,0.314,-0.3
snopc001,215.0,607.0,76.0,142.0,27.0,1.0,13.0,66.0,49.0,0.0,108.0,3.0,5.0,4.0,0.0,10.0,15.0,7.0,3.0,0.234,0.293,0.346,-4.1
snowj001,1716.0,5641.0,798.0,1509.0,293.0,19.0,189.0,877.0,760.0,61.0,1142.0,64.0,24.0,64.0,0.0,63.0,135.0,20.0,23.0,0.268,0.357,0.427,-6.0
