Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Year,Category
Mason Crosby,GNB,36,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
DeeJay Dallas,SEA,22,,12,2,,,,,,,,,,,0.0,2,1,1,0,0,,2020,defense
Darrell Daniels,ARI,26,te,12,8,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,,2020,defense
Andrew DePaola,MIN,33,,7,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2020,defense
Seth Devalve,ARI,27,,4,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2020,defense
Michael Dickson,SEA,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Michael Dogbe,ARI,24,,3,0,,,,,,,,,,,1.0,1,1,0,1,1,,2020,defense
Jamil Douglas,TEN,28,,14,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,,2020,defense
Rico Dowdle,DAL,22,,15,0,,,,,,,,,,,0.0,4,1,3,0,0,,2020,defense
Jake Elliott ,PHI,25,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Darrynton Evans,TEN,22,,5,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Kai Forbath,LAR,33,,2,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
D.J. Foster,ARI,27,,10,0,,,,,,,,,,,0.0,3,1,2,0,0,,2020,defense
Bennie Fowler,NOR,29,,5,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2020,defense
Jack Fox*,DET,24,,16,0,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2020,defense
Stephen Gostkowski,TEN,36,,15,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Jaeden Graham,ATL,25,,16,0,,,,,,,,,,,0.0,3,1,2,0,0,,2020,defense
,,,,,,,,,,,,,,,,,,,,,,,2020,defense
Jalen Guyton,LAC,23,WR,16,9,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2020,defense
Marvin Hall,2TM,27,,12,6,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Trent Harris,NYG,25,,4,2,,,,,,,,,,,0.5,5,1,4,0,1,,2020,defense
Dontrell Hilliard,2TM,25,,7,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
KhaDarel Hodge,CLE,25,,9,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Mack Hollins,MIA,27,,16,2,,,,,,0,1,0,0,0,0.0,3,1,2,0,0,,2020,defense
Dustin Hopkins,WAS,30,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Alec Ingold,LVR,24,,16,4,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2020,defense
Justin Jackson,LAC,24,,9,4,,,,,,,,,,,0.0,3,1,2,0,0,,2020,defense
Andy Janovich,CLE,27,,14,3,,,,,,,,,,,0.0,3,1,2,0,0,,2020,defense
Marcus Johnson,IND,26,,11,3,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,,2020,defense
Joshua Kelley,LAC,23,,14,0,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,,2020,defense
Patrick Laird,MIA,25,,16,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,,2020,defense
Ray-Ray McCloud,PIT,24,,16,2,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,,2020,defense
Brandon McManus,DEN,29,,15,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Steven Mitchell,HOU,26,,6,1,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Jason Myers,SEA,29,,16,0,,,,,,,,,,,0.0,2,1,1,0,0,,2020,defense
Gunner Olszewski+,NWE,24,,13,2,,,,,,0,1,1,0,0,0.0,2,1,1,0,0,,2020,defense
Devine Ozigbo,JAX,24,,8,0,,,,,,,,,,,0.0,2,1,1,0,0,,2020,defense
Artavis Pierce,CHI,24,,5,0,,,,,,,,,,,0.0,2,1,1,0,0,,2020,defense
Bradley Pinion,TAM,26,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Tony Pollard,DAL,23,,16,2,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Brandon Powell,ATL,25,,15,1,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,,2020,defense
Kalif Raymond,TEN,26,,15,3,,,,,,,,,,,0.0,2,1,1,0,0,,2020,defense
Joe Reed,LAC,22,,11,0,,,,,,0,0,1,0,0,0.0,3,1,2,0,0,,2020,defense
Hunter Renfrow,LVR,25,wr,16,6,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,,2020,defense
Anthony Rush,2TM,24,,5,0,,,,,,,,,,,0.5,5,1,4,0,1,,2020,defense
Jaylen Samuels,PIT,24,,14,1,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Cairo Santos,CHI,29,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Eric Saubert,JAX,26,,8,4,,,,,,,,,,,0.0,2,1,1,0,0,,2020,defense
,,,,,,,,,,,,,,,,,,,,,,,2020,defense
Anthony Sherman,KAN,32,,13,1,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Irv Smith Jr.,MIN,22,te,13,7,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Vyncint Smith,NYJ,24,,7,0,,,,,,,,,,,0.0,3,1,2,0,0,,2020,defense
Equanimeous St. Brown,GNB,24,,12,1,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Luke Stocker,ATL,32,TE,16,13,,,,,,,,,,,0.0,2,1,1,0,0,,2020,defense
Mike Thomas,CIN,26,,14,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,,2020,defense
Adam Trautman,NOR,23,te,15,6,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Justin Tucker*,BAL,31,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Tress Way,WAS,30,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2020,defense
Cedrick Wilson Jr.,DAL,25,,16,0,,,,,,1,0,0,0,0,0.0,1,1,0,0,0,,2020,defense
Charlie Woerner,SFO,23,,14,0,,,,,,,,,,,0.0,2,1,1,0,0,,2020,defense
Isaiah Wright,WAS,23,wr,14,6,,,,,,0,3,2,0,0,0.0,2,1,1,0,0,,2020,defense
Brandon Aiyuk,SFO,22,WR,12,11,,,,,,0,0,1,5,0,0.0,,,,,,,2020,defense
Josh Allen*,BUF,24,QB,16,16,,,,,,0,9,1,-2,0,0.0,,,,,,,2020,defense
JJ Arcega-Whiteside,PHI,24,,8,0,,,,,,0,0,1,0,1,0.0,,,,,,,2020,defense
Dan Arnold,ARI,25,te,16,5,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Kalen Ballage,2TM,25,,11,2,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Peyton Barber,WAS,26,,16,2,,,,,,,,,,,0.0,2,0,2,0,0,,2020,defense
Cameron Batson,TEN,25,,12,1,,,,,,0,1,1,-5,0,0.0,,,,,,,2020,defense
Kelvin Beachum,ARI,31,RT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Nick Boyle,BAL,27,TE,9,9,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Tim Boyle,GNB,26,,8,0,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Bradley Bozeman,BAL,26,LG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Garrett Bradbury,MIN,25,C,16,16,,,,,,0,1,2,-12,0,0.0,,,,,,,2020,defense
Tom Brady,TAM,43,QB,16,16,,,,,,0,4,3,-6,0,0.0,,,,,,,2020,defense
Drew Brees,NOR,41,QB,12,12,,,,,,0,6,2,0,0,0.0,,,,,,,2020,defense
Aaron Brewer,ARI,30,,16,0,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Teddy Bridgewater,CAR,28,QB,15,15,,,,,,0,6,1,-7,0,0.0,,,,,,,2020,defense
Joe Burrow,CIN,24,QB,10,10,,,,,,0,9,4,-27,0,0.0,,,,,,,2020,defense
Geron Christian,WAS,24,lt,6,6,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
,,,,,,,,,,,,,,,,,,,,,,,2020,defense
AJ Cole III,LVR,25,,16,0,,,,,,0,1,1,-7,0,0.0,,,,,,,2020,defense
Mason Cole,ARI,24,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
James Conner,PIT,25,RB,13,11,,,,,,0,2,2,0,0,0.0,,,,,,,2020,defense
Dalvin Cook*,MIN,25,RB,14,14,,,,,,0,5,1,0,0,0.0,,,,,,,2020,defense
Austin Corbett,LAR,25,RG,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Kirk Cousins,MIN,32,QB,16,16,,,,,,0,9,1,-1,0,0.0,,,,,,,2020,defense
Dane Cruikshank,TEN,25,,2,0,1,13,0,13,1,,,,,,0.0,1,0,1,0,0,,2020,defense
Lloyd Cushenberry III,DEN,23,C,16,16,,,,,,0,2,1,-7,0,0.0,,,,,,,2020,defense
Dennis Daley,CAR,24,,5,3,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Gabriel Davis,BUF,21,WR,16,11,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Jesse Davis,MIA,29,lt,16,15,,,,,,0,0,2,0,0,0.0,,,,,,,2020,defense
Dion Dawkins,BUF,26,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Will Dissly,SEA,24,te,16,12,,,,,,,,,,,0.0,1,0,1,0,0,,2020,defense
J.K. Dobbins,BAL,22,,15,1,,,,,,0,2,2,0,0,0.0,,,,,,,2020,defense
Kenyan Drake,ARI,26,RB,15,13,,,,,,0,3,1,0,0,0.0,,,,,,,2020,defense
Chase Edmonds,ARI,24,,16,2,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Gus Edwards,BAL,25,rb,16,6,,,,,,1,1,0,0,0,0.0,,,,,,,2020,defense
Tyler Eifert,JAX,30,,15,4,,,,,,1,0,0,0,0,0.0,,,,,,,2020,defense
Austin Ekeler,LAC,25,RB,10,10,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Ezekiel Elliott,DAL,25,RB,15,15,,,,,,0,6,2,0,0,0.0,,,,,,,2020,defense
Ryan Fitzpatrick,MIA,38,qb,9,7,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Joe Flacco,NYJ,35,,5,4,,,,,,0,1,1,-6,0,0.0,,,,,,,2020,defense
Nick Foles ,CHI,31,qb,9,7,,,,,,0,2,2,0,0,0.0,,,,,,,2020,defense
Robert Foster,WAS,26,,4,2,,,,,,,,,,,0.0,1,0,1,0,0,,2020,defense
Leonard Fournette,TAM,25,,13,3,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Travis Fulgham,PHI,25,WR,13,8,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Blaine Gabbert,TAM,31,,4,0,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Wayne Gallman,NYG,26,RB,15,10,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Graham Gano,NYG,33,,16,0,,,,,,,,,,,0.0,1,0,1,0,0,,2020,defense
Cullen Gillaspia,HOU,25,,7,0,,,,,,,,,,,0.0,3,0,3,0,0,,2020,defense
,,,,,,,,,,,,,,,,,,,,,,,2020,defense
Ted Ginn Jr.,CHI,35,,6,0,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Jared Goff,LAR,26,QB,15,15,,,,,,0,7,1,0,0,0.0,,,,,,,2020,defense
Jakeem Grant,MIA,28,,14,4,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Todd Gurley,ATL,26,RB,15,15,,,,,,0,2,2,0,0,0.0,,,,,,,2020,defense
DaeSean Hamilton,DEN,25,,16,2,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Damien Harris,NWE,23,RB,10,10,,,,,,0,1,2,0,0,0.0,,,,,,,2020,defense
Dwayne Haskins,WAS,23,qb,7,6,,,,,,0,6,2,-7,0,0.0,,,,,,,2020,defense
Rob Havenstein,LAR,28,RT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Chad Henne,KAN,35,,3,1,,,,,,0,2,1,-1,0,0.0,,,,,,,2020,defense
Derrick Henry *+,TEN,26,RB,16,16,,,,,,0,3,1,0,0,0.0,,,,,,,2020,defense
Justin Herbert,LAC,22,QB,15,15,,,,,,0,8,3,-12,0,0.0,,,,,,,2020,defense
Rashard Higgins,CLE,26,wr,13,6,,,,,,0,3,2,-22,0,0.0,,,,,,,2020,defense
Taysom Hill,NOR,30,wr,16,8,,,,,,0,10,3,-8,0,0.0,,,,,,,2020,defense
Tyreek Hill*+,KAN,26,WR,15,15,,,,,,1,1,0,0,0,0.0,,,,,,,2020,defense
Jacob Hollister,SEA,27,te,16,5,,,,,,,,,,,0.0,3,0,3,0,0,,2020,defense
Trey Hopkins,CIN,28,C,15,15,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Rodney Hudson,LVR,31,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Kareem Hunt,CLE,25,rb,16,5,,,,,,0,2,5,-2,0,0.0,,,,,,,2020,defense
Tyler Huntley,BAL,22,,2,0,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
James Hurst,NOR,29,t,12,5,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Jalen Hurts,PHI,22,,15,4,,,,,,0,9,3,-12,0,0.0,,,,,,,2020,defense
Carlos Hyde,SEA,30,,10,1,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Mark Ingram,BAL,31,RB,11,9,,,,,,0,0,2,0,0,0.0,,,,,,,2020,defense
Andy Isabella,ARI,24,,13,2,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Lamar Jackson,BAL,23,QB,15,15,,,,,,0,10,4,-9,0,0.0,,,,,,,2020,defense
Van Jefferson,LAR,24,,16,0,,,,,,0,1,0,-11,0,0.0,1,0,1,0,0,,2020,defense
D'Ernest Johnson,CLE,24,,16,0,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
David Johnson,HOU,29,RB,12,12,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Diontae Johnson,PIT,24,WR,15,13,,,,,,0,2,2,4,0,0.0,,,,,,,2020,defense
Duke Johnson,HOU,27,rb,11,5,,,,,,0,3,1,0,0,0.0,,,,,,,2020,defense
,,,,,,,,,,,,,,,,,,,,,,,2020,defense
Ty Johnson,2TM,23,,13,1,,,,,,,,,,,0.0,1,0,1,0,0,,2020,defense
Aaron Jones*,GNB,26,RB,14,14,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Daniel Jones,NYG,23,QB,14,14,,,,,,0,10,3,-5,0,0.0,,,,,,,2020,defense
Alvin Kamara*,NOR,25,RB,15,10,,,,,,0,1,3,0,0,0.0,,,,,,,2020,defense
Jason Kelce*,PHI,33,C,16,16,,,,,,0,1,2,0,0,0.0,,,,,,,2020,defense
Senio Kelemete,HOU,30,lg,14,5,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Dennis Kelly,TEN,30,RT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Brett Kern,TEN,34,,13,0,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Younghoe Koo*,ATL,26,,15,0,,,,,,,,,,,0.0,1,0,1,0,0,,2020,defense
CeeDee Lamb,DAL,21,WR,16,14,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Jarvis Landry,CLE,28,WR,15,14,,,,,,0,2,3,6,0,0.0,,,,,,,2020,defense
Charles Leno Jr.,CHI,29,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Drew Lock,DEN,24,QB,13,13,,,,,,0,8,5,-5,0,0.0,,,,,,,2020,defense
Jake Luton,JAX,24,,3,3,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Patrick Mahomes*,KAN,25,QB,15,15,,,,,,0,5,2,-10,0,0.0,,,,,,,2020,defense
Jordan Mailata,PHI,23,LT,15,10,,,,,,1,0,1,0,0,0.0,,,,,,,2020,defense
Sam Martin,DEN,30,,16,0,,,,,,0,1,1,-12,0,0.0,,,,,,,2020,defense
Shaq Mason,NWE,27,RG,13,13,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Bobby Massie,CHI,31,RT,8,8,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Baker Mayfield,CLE,25,QB,16,16,,,,,,0,8,2,-15,0,0.0,,,,,,,2020,defense
Connor McGovern,NYJ,27,C,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Anthony Miller,CHI,26,WR,16,6,,,,,,0,2,2,0,0,0.0,,,,,,,2020,defense
Gardner Minshew II,JAX,24,QB,9,8,,,,,,0,5,1,1,0,0.0,,,,,,,2020,defense
Darnell Mooney,CHI,23,wr,16,9,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
D.J. Moore,CAR,23,WR,15,14,,,,,,1,0,1,1,0,0.0,,,,,,,2020,defense
David Moore,SEA,25,WR,16,6,,,,,,0,1,2,0,0,0.0,,,,,,,2020,defense
Foster Moreau,LVR,23,,16,2,,,,,,,,,,,0.0,1,0,1,0,0,,2020,defense
Mitch Morse,BUF,28,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Don Muhlbach,DET,39,,16,0,,,,,,0,1,0,0,0,0.0,1,0,1,0,0,,2020,defense
Nick Mullens,SFO,25,QB,10,8,,,,,,0,6,1,0,0,0.0,,,,,,,2020,defense
,,,,,,,,,,,,,,,,,,,,,,,2020,defense
Kyler Murray*,ARI,23,QB,16,16,,,,,,0,9,2,-3,0,0.0,,,,,,,2020,defense
Cam Newton,NWE,31,QB,15,15,,,,,,0,6,3,-29,0,0.0,,,,,,,2020,defense
Michael Onwenu,NWE,23,RT,16,16,,,,,,0,0,2,0,0,0.0,,,,,,,2020,defense
Donald Parham,LAC,23,te,13,5,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Andrus Peat*,NOR,27,LG,13,13,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Malcolm Perry,MIA,23,,9,2,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Tyre Phillips,BAL,23,rg,12,8,,,,,,0,0,1,13,0,0.0,,,,,,,2020,defense
Ethan Pocic,SEA,25,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Troymaine Pope,LAC,27,,6,0,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
MyCole Pruitt,TEN,28,,11,4,,,,,,0,0,1,3,1,0.0,,,,,,,2020,defense
Frank Ragnow*,DET,24,C,14,14,,,,,,0,1,1,-5,0,0.0,,,,,,,2020,defense
Jalen Reagor,PHI,21,WR,11,11,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Riley Reiff,MIN,32,LT,15,15,,,,,,0,0,2,0,0,0.0,,,,,,,2020,defense
Josh Reynolds,LAR,25,WR,16,13,,,,,,0,2,2,-2,0,0.0,,,,,,,2020,defense
Cam Robinson,JAX,25,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
James Robinson,JAX,22,RB,14,14,,,,,,0,3,1,0,0,0.0,,,,,,,2020,defense
Aaron Rodgers*+,GNB,37,QB,16,16,,,,,,0,4,1,-13,0,0.0,,,,,,,2020,defense
Richard Rodgers,PHI,28,,14,4,,,,,,,,,,,0.0,2,0,2,0,0,,2020,defense
Ben Roethlisberger,PIT,38,QB,15,15,,,,,,0,5,2,-13,0,0.0,,,,,,,2020,defense
Aldrick Rosas,JAX,26,,6,0,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Kyle Rudolph,MIN,31,TE,12,12,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Henry Ruggs III,LVR,21,WR,13,12,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Matt Ryan,ATL,35,QB,16,16,,,,,,0,6,1,-3,0,0.0,,,,,,,2020,defense
Ty Sambrailo,TEN,28,lt,10,5,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Curtis Samuel,CAR,24,WR,15,5,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Miles Sanders,PHI,23,RB,12,11,,,,,,0,4,1,7,0,0.0,,,,,,,2020,defense
Dalton Schultz,DAL,24,TE,16,14,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Isaac Seumalo,PHI,27,LG,9,9,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Laviska Shenault Jr.,JAX,22,WR,14,12,,,,,,1,0,0,0,0,0.0,,,,,,,2020,defense
Steven Sims,WAS,23,,12,2,,,,,,0,4,2,0,0,0.0,,,,,,,2020,defense
,,,,,,,,,,,,,,,,,,,,,,,2020,defense
Alex Smith,WAS,36,QB,8,6,,,,,,0,2,2,-4,0,0.0,,,,,,,2020,defense
Braden Smith,IND,24,RT,14,14,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Kaden Smith,NYG,23,TE,15,12,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Rodney Smith,CAR,24,,7,1,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Tre'Quan Smith,NOR,24,WR,14,10,,,,,,0,1,2,0,0,0.0,,,,,,,2020,defense
JuJu Smith-Schuster,PIT,24,WR,16,14,,,,,,0,3,2,0,0,0.0,,,,,,,2020,defense
Diontae Spencer,DEN,28,,11,0,,,,,,0,2,2,0,0,0.0,,,,,,,2020,defense
Matthew Stafford,DET,32,QB,16,16,,,,,,0,2,1,-1,0,0.0,,,,,,,2020,defense
Terence Steele,DAL,23,RT,16,14,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Geoff Swaim,TEN,27,wr,10,8,,,,,,,,,,,0.0,1,0,1,0,0,,2020,defense
Tua Tagovailoa,MIA,22,QB,10,9,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Ryan Tannehill,TEN,32,QB,16,16,,,,,,0,6,3,-19,0,0.0,,,,,,,2020,defense
Andrew Thomas,NYG,21,LT,16,15,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Logan Thomas,WAS,29,TE,16,15,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Mitchell Trubisky,CHI,26,QB,10,9,,,,,,0,6,3,-1,0,0.0,,,,,,,2020,defense
Ke'Shawn Vaughn,TAM,23,,10,0,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Alejandro Villanueva,PIT,32,LT,16,16,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Phillip Walker,CAR,25,,4,1,,,,,,0,1,1,-1,0,0.0,,,,,,,2020,defense
Sammy Watkins,KAN,27,WR,10,9,,,,,,1,1,0,0,0,0.0,,,,,,,2020,defense
Deshaun Watson*,HOU,25,QB,16,16,,,,,,0,8,2,-13,0,0.0,,,,,,,2020,defense
Carson Wentz,PHI,28,QB,12,12,,,,,,0,10,4,-17,0,0.0,,,,,,,2020,defense
Chad Wheeler,SEA,26,,5,0,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
James White,NWE,28,,14,0,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Darrel Williams,KAN,25,,16,0,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
Mike Williams,LAC,26,WR,15,11,1,0,0,0,1,0,0,1,0,0,0.0,,,,,,,2020,defense
Jeff Wilson,SFO,25,,12,3,,,,,,0,2,1,0,0,0.0,,,,,,,2020,defense
Javon Wims,CHI,26,,13,1,,,,,,,,,,,0.0,1,0,1,0,0,,2020,defense
Isaiah Wynn,NWE,25,LT,10,10,,,,,,0,0,1,0,0,0.0,,,,,,,2020,defense
T.J. Yeldon,BUF,27,,3,0,,,,,,0,1,1,0,0,0.0,,,,,,,2020,defense
Brandon Zylstra,CAR,27,,16,2,,,,,,0,0,1,0,1,0.0,,,,,,,2020,defense
